Dopant_Element,T0101,T0102,T0103,T0104,T0105,T0106,T0107,T0108,T0201,T0202,T0203,T0204,T0205,T0206,T0207,T0208,T0301,T0302,T0303,T0304,T0305,T0306,T0307,T0308,T0401,T0402,T0403,T0404,T0405,T0406,T0407,T0408,T0501,T0502,T0503,T0504,T0505,T0506,T0507,T0508,T0601,T0602,T0603,T0604,T0605,T0606,T0607,T0608,T0701,T0702,T0703,T0704,T0705,T0706,T0707,T0708,T0801,T0802,T0803,T0804,T0805,T0806,T0807,T0808,T0901,T0902,T0903,T0904,T0905,T0906,T0907,T0908,T1001,T1002,T1003,T1004,T1005,T1006,T1007,T1008,T1101,T1102,T1103,T1104,T1105,T1106,T1107,T1108,T1201,T1202,T1203,T1204,T1205,T1206,T1207,T1208,T1301,T1302,T1303,T1304,T1305,T1306,T1307,T1308,T1401,T1402,T1403,T1404,T1405,T1406,T1407,T1408,T1501,T1502,T1503,T1504,T1505,T1506,T1507,T1508,T1601,T1602,T1603,T1604,T1605,T1606,T1607,T1608,T1701,T1702,T1703,T1704,T1705,T1706,T1707,T1708,T1801,T1802,T1803,T1804,T1805,T1806,T1807,T1808,T1901,T1902,T1903,T1904,T1905,T1906,T1907,T1908,T2001,T2002,T2003,T2004,T2005,T2006,T2007,T2008,T2101,T2102,T2103,T2104,T2105,T2106,T2107,T2108,T2201,T2202,T2203,T2204,T2205,T2206,T2207,T2208,T2301,T2302,T2303,T2304,T2305,T2306,T2307,T2308,T2401,T2402,T2403,T2404,T2405,T2406,T2407,T2408,T2501,T2502,T2503,T2504,T2505,T2506,T2507,T2508,T2601,T2602,T2603,T2604,T2605,T2606,T2607,T2608,T2701,T2702,T2703,T2704,T2705,T2706,T2707,T2708,T2801,T2802,T2803,T2804,T2805,T2806,T2807,T2808,T2901,T2902,T2903,T2904,T2905,T2906,T2907,T2908,T3001,T3002,T3003,T3004,T3005,T3006,T3007,T3008
Bi2Te3H0.002,0.45419934139476525,0.42788694867800814,0.11452404928556703,2.526961528259708e-05,0.45419934139476514,0.42788694867800814,0.11452404928557058,2.526961528259708e-05,0.0717241432386948,0.9671531780189611,0.24466982680250737,8.771387622119597e-05,0.0717241432386948,0.9671531780189611,0.24466982680250737,8.771387622119597e-05,0.9880604369635317,0.7087124866859256,0.00669599557870626,0.00010361223368293704,0.988060436963532,0.7087124866859256,0.006695995578702707,0.00010361223368315908,0.8597084469920764,0.4844371959378293,0.03466583983631821,5.017055581424401e-05,0.8597084469920763,0.4844371959378577,0.034665839836321766,5.017055581413299e-05,0.9952045446161792,0.24889314762049253,0.02483705379202661,8.1223336509062e-05,0.9952045446161792,0.24889314762049253,0.024837053792033714,8.122333650895097e-05,0,0.39929227595177963,0.2722055655281963,0.00040952672129812573,0,0.39929227595177963,0.27220556552819986,0.00040952672129812573,0.0016836742739836613,0.3227718330358158,0.8735515666073317,0.2152077398050889,0.0016836742739836622,0.3227718330358158,0.8735515666073319,0.21520773980508892,0.9918228821010071,0.5691123980373476,0.010298434750319885,0.00010377080298662467,0.9918228821010071,0.5691123980373476,0.010298434750321661,0.00010377080298651364,0.9863481716126483,0.688375247674756,0.002318038195149086,0.00010174569019139046,0.9863481716126484,0.688375247674756,0.0023180381951526385,0.00010174569019150148,0.9889352292701651,0.6151720767633577,0.0034869735954830006,7.13205177123033e-05,0.9889352292701651,0.6151720767633577,0.0034869735954830006,7.13205177123033e-05,0,0.2889277542245736,0.3817243383458502,0.3582916842775832,0,0.28892775422458783,0.3817243383458504,0.3582916842775832,0.9964379682539901,0.6935031292215754,0.0011878140887588984,0.00010628601318252162,0.9964379682539902,0.6935031292215754,0.0011878140887606747,0.00010628601318252162,0.18845167853654848,0.8128824093187887,0.35222879695168885,1.6989229512098802e-06,0.18845167853654854,0.8128824093187887,0.35222879695168885,1.6989229513209025e-06,0.9369159223082432,0.5208130737420191,0.007326134042290988,7.030629862203597e-05,0.9369159223082432,0.5208130737420191,0.007326134042289212,7.030629862203597e-05,0.7911711078878378,0.5910306883185683,0.05095232480768175,3.9903719254108516e-05,0.7911711078878381,0.5910306883185683,0.05095232480768175,3.990371925421954e-05,0.2427526900585747,0.4626435805988649,0.16786975990677888,0.00041369163059290504,0.24275269005857458,0.4626435805988649,0.16786975990677533,0.00041369163059290504,0.9969487079423769,0.28488714316455344,0.009242634684742512,0.00010974377421379966,0.9969487079423769,,0.009242634684744289,0.00010974377421368864,0.9969487079423769,0.28488714316455344,0.009242634684742512,0.00010974377421379966,0.9969487079423769,0.28488714316458186,0.009242634684744289,0.00010974377421368864,0.33330646468539116,0.5928648875097338,0.14827687230227227,0.00010478426091575788,0.33330646468539105,0.5928648875097053,0.14827687230227227,0.00010478426091575788,0.28734063790377884,0.6186611302071015,0.16678863605395122,0.0001019978664188459,0.28734063790377884,0.6186611302069878,0.16678863605395478,0.00010199786641873487,0.28734063790377884,0.6186611302071015,0.16678863605395122,0.0001019978664188459,0.28734063790377884,0.6186611302069878,0.16678863605395478,0.00010199786641873487,0.4825710407752572,0.4577411452180513,0.08761427266527377,9.873535108684273e-05,0.48257104077525725,0.4577411452180229,0.08761427266527555,9.873535108695375e-05,0.5377046427296657,0.43668458868944526,0.1066814421748532,0,0.5377046427296657,0.4366845886895021,0.1066814421748532,0,0.9880604369635317,0.7087124866859256,0.00669599557870626,0.00010361223368293704,0.988060436963532,0.7087124866859256,0.006695995578702707,0.00010361223368315908,0.9823966642230699,0.548273341010983,0.011208598595400687,0.00010038731271155843,0.9823966642230697,0.5482733410109688,0.011208598595402464,0.00010038731271144741,0.361289538463141,0.315156435519242,0.10029444795921272,0.000645719200061734,0.36128953846314105,0.3151564355192704,0.10029444795921272,0.000645719200061512,0.5797964412999801,0.6837394960840868,0.09000402124887685,3.122539425914894e-07,0.5797964412999803,0.6837394960840868,0.09000402124887685,3.122539424804671e-07,0.8127144720932911,0.7193906869591444,0.06225700551819813,5.858184747153938e-05,0.8127144720932908,0.7193906869591729,0.06225700551819813,5.8581847471650406e-05,0.9788206718405743,0.6926621766821341,0.007232735048674499,0.00010048940759932457,0.9788206718405743,0.6926621766821484,0.007232735048678052,0.00010048940759921354,0.30393560555214394,0.8128393631707524,0.16480040432391974,0.00010435587006352165,0.30393560555214405,0.8128393631707524,0.16480040432391974,0.00010435587006352165
Bi2Te3H0.004,0.45463606483581,0.4019190404024471,0.20120605610620146,0.0007743666790008819,0.45463606483580987,0.4019190404025039,0.201206056106205,0.0007743666790008819,0.07245929399029305,0.9692221008942141,0.42788201964028616,0.0008997781354529444,0.07245929399029305,0.9692221008942141,0.42788201964027905,0.0008997781354529444,0.9880657951914424,0.5307868172235999,0.008063034120056045,0.0008832805135604582,0.9880657951914422,0.5307868172236141,0.008063034120059598,0.0008832805135604582,0.859815995049996,0.3630579532663205,0.0528735958555977,0.0008179272233584944,0.8598159950499961,0.3630579532663205,0.0528735958555977,0.0008179272233582724,0.9952045446161792,0.24889314762049253,0.02483705379202661,0.0008983565729470122,0.9952045446161792,0.24889314762049253,0.024837053792033714,0.0008983565729470122,0.0007746504850787428,0.5496024497475673,0.47462689755679577,0.0015560968137079412,0.0007746504850787428,0.5496024497475673,0.47462689755679577,0.0015560968137079412,0.0024846649263189284,0.4714610725718771,1,0.30933363342493203,0.0024846649263189284,0.4714610725718771,1.0000000000000002,0.30933363342493203,0.9918268186376626,0.42625126630628074,0.01086798314931059,0.0008924526832403412,0.9918268186376626,0.42625126630628074,0.010867983149312366,0.0008924526832402302,0.9863564023735991,0.5697333327064626,0.0038095136437092947,0.0008991859408735703,0.9863564023735992,0.5697333327064626,0.0038095136437092947,0.0008991859408737923,0.9889416688950395,0.5443220521413039,0.0038120865512798474,0.0006695002734508071,0.9889416688950395,0.544322052141311,0.0038120865512798474,0.0006695002734509181,0.0007610834941708042,0.46643411797832357,0.6068500235262455,0.56905420081175,0.0007610834941708007,0.46643411797832357,0.6068500235262457,0.5690542008117501,0.9964379742090934,0.5187316846718133,0.0011893375890146274,0.0008961305023318378,0.9964379742090933,0.5187316846718062,0.0011893375890164037,0.0008961305023318378,0.1884772429478167,0.7888166893406208,0.39017744778156427,0.0006520996556055314,0.1884772429478167,0.7888166893406208,0.39017744778156427,0.0006520996556055314,0.9369653623979574,0.4422544172148122,0.01212638946580391,0.0008536210727126958,0.9369653623979574,0.4422544172148264,0.01212638946580391,0.0008536210727126958,0.7913359662358883,0.45437941388826175,0.0839344513113538,0.0008030831419973961,0.7913359662358883,0.45437941388826175,0.08393445131135735,0.0008030831419975071,0.24334358269474532,0.5165814670577333,0.29353710386491016,0.0015438394339775119,0.24334358269474543,0.5165814670577333,0.29353710386491016,0.0015438394339775119,0.9969487079423769,0.28488714316455344,0.009242634684742512,0.0009405310009364953,0.9969487079423769,,0.009242634684744289,0.0009405310009364953,0.9969487079423769,0.28488714316455344,0.009242634684742512,0.0009405310009364953,0.9969487079423769,0.28488714316458186,0.009242634684744289,0.0009405310009364953,0.3338334978611974,0.6021963550615794,0.2591953739409618,0.0009334624742016739,0.3338334978611973,0.6021963550615794,0.25919537394095826,0.0009334624742016739,0.28790227446973615,0.6286337342195338,0.2908577520185851,0.0009268837601043023,0.28790227446973593,0.628633734219477,0.2908577520185851,0.0009268837601041913,0.28790227446973615,0.6286337342195338,0.2908577520185851,0.0009268837601043023,0.28790227446973593,0.628633734219477,0.2908577520185851,0.0009268837601041913,0.4829855189813906,0.46365512642273643,0.1547683786856453,0.0009214516113152937,0.4829855189813905,0.463655126422708,0.15476837868564708,0.0009214516113154048,0.5380714536129296,0.32734138030480153,0.18331374029196468,0.0007245821359237459,0.5380714536129296,0.32734138030480153,0.18331374029196468,0.0007245821359238569,0.9880657951914424,0.5307868172235999,0.008063034120056045,0.0008832805135604582,0.9880657951914422,0.5307868172236141,0.008063034120059598,0.0008832805135604582,0.9824080560030255,0.4107259001823138,0.012876846869657399,0.0009097850110536543,0.9824080560030255,0.4107259001823138,0.012876846869657399,0.0009097850110535433,0.36179350436513064,0.36538784698564086,0.17664429965312145,0.0020131768766933344,0.3617935043651307,0.36538784698564086,0.17664429965312323,0.0020131768766932234,0.5801329389855379,0.6334263041996167,0.15684645623243298,0.0007227389427038045,0.5801329389855379,0.6334263041996451,0.15684645623243298,0.0007227389427036934,0.8128586891130112,0.5391226778750706,0.09466773976743781,0.0008389405378982362,0.8128586891130114,0.5391226778750706,0.09466773976743781,0.0008389405378983472,0.9788338294269228,0.5188594866025227,0.010357063067537808,0.0008815801708803583,0.9788338294269232,0.5188594866025085,0.010357063067541361,0.0008815801708802473,0.30446473727160017,0.8189555465966691,0.2815519145339458,0.0008970413821549617,0.30446473727160006,0.8189555465966549,0.2815519145339458,0.0008970413821550727
Bi2Te3H0.006,0.4550727882768547,0.3759739253758312,0.28131547917187305,0.001523358346256054,0.4550727882768546,0.37597392537588803,0.28131547917187305,0.001523358346256054,0.0731944447418913,0.9712894111451078,0.596688722540982,0.0017118599234180465,0.07319444474189107,0.9712894111451078,0.596688722540982,0.0017118599234179355,0.9880711534193523,0.35336067397079773,0.009369517820463358,0.0016616426119154815,0.988071153419352,0.35336067397079773,0.009369517820463358,0.0016616426119155925,0.8599235431079153,0.2418589212705342,0.06995921530612748,0.001584618256905479,0.8599235431079154,0.2418589212705342,0.06995921530612748,0.001584618256905479,0.9952045446161792,0.24889314762049253,0.02483705379202661,0.0017140253582056397,0.9952045446161792,0.24889314762049253,0.024837053792033714,0.0017140253582056397,0.0015493009701574856,0.6998237446554185,0.6599627026235915,0.002702333259170686,0.0015493009701572635,0.6998237446554185,0.659962702623595,0.002702333259170686,0.003285655578654193,0.6204105844746763,0.9695856428145988,0.3815258963146121,0.003285655578654193,0.6204105844746763,0.9695856428145986,0.38152589631461215,0.9918307551743182,0.28377970644748984,0.011412053459141092,0.001679795170610232,0.9918307551743182,0.28377970644747563,0.011412053459141092,0.001679795170610121,0.9863646331345501,0.45138872313177103,0.005230303932549418,0.0016952569825730013,0.9863646331345503,0.45138872313177103,0.005230303932552971,0.0016952569825731123,0.988948108519914,0.47364529029406555,0.0041217655170209255,0.0012667028033912509,0.988948108519914,0.47364529029406555,0.0041217655170209255,0.0012667028033913619,0.0015221669883416084,0.6441149634604386,0.7721736281359073,0.7345626939091953,0.0015221669883416049,0.6441149634604386,0.7721736281359075,0.7345626939091953,0.9964379801641967,0.3448944611616156,0.001190817262413546,0.0016846224177592406,0.9964379801641968,0.3448944611616156,0.0011908172624153224,0.0016846224177592406,0.18850280735908487,0.7647765884318858,0.4255035203073678,0.0013022156745499114,0.18850280735908487,0.7647765884318716,0.4255035203073678,0.0013022156745499114,0.937014802487672,0.3638282627905909,0.01664656306540202,0.0016357250365622855,0.937014802487672,0.3638282627905909,0.016646563065400244,0.0016357250365622855,0.7915008245839388,0.3179202573485611,0.11482696992146302,0.0015652634127905074,0.791500824583939,0.31792025734858953,0.11482696992146302,0.0015652634127903964,0.24393447533091606,0.5704869447785654,0.40861437618334406,0.0026736687663253544,0.24393447533091606,0.5704869447785654,0.40861437618334406,0.0026736687663253544,0.9969487079423769,0.28488714316455344,0.009242634684742512,0.0017697944729757609,0.9969487079423769,,0.009242634684744289,0.0017697944729757609,0.9969487079423769,0.28488714316455344,0.009242634684742512,0.0017697944729757609,0.9969487079423769,0.28488714316458186,0.009242634684744289,0.0017697944729757609,0.3343605310370037,0.6115207104589331,0.36133607429986725,0.0017621686148656668,0.3343605310370036,0.6115207104589615,0.36133607429986725,0.0017621686148656668,0.288463911035693,0.6385987141549094,0.40512346216866746,0.001751800089439981,0.288463911035693,0.6385987141547957,0.40512346216866746,0.00175180008943987,0.288463911035693,0.6385987141549094,0.40512346216866746,0.001751800089439981,0.288463911035693,0.6385987141547957,0.40512346216866746,0.00175180008943987,0.4833999971875241,0.4695645654883549,0.2166100655312171,0.0017441929536545775,0.483399997187524,0.4695645654883265,0.21661006553121886,0.0017441929536546885,0.5384382644961934,0.2181129975598992,0.254492318017256,0.0014487285692573737,0.5384382644961936,0.2181129975598992,0.254492318017256,0.0014487285692574847,0.9880711534193523,0.35336067397079773,0.009369517820463358,0.0016616426119154815,0.988071153419352,0.35336067397079773,0.009369517820463358,0.0016616426119155925,0.9824194477829808,0.2734984996541101,0.014463037815339419,0.0017177725584121006,0.9824194477829808,0.2734984996540959,0.014463037815341195,0.0017177725584118786,0.3622974702671205,0.4155920131355231,0.24637530492482185,0.0033796527354571504,0.36229747026712056,0.4155920131355231,0.24637530492482007,0.0033796527354570394,0.5804694366710959,0.5831662239475861,0.21893650525314357,0.0014447254350196115,0.5804694366710959,0.5831662239476145,0.21893650525314357,0.0014447254350195005,0.8130029061327317,0.3591352955169782,0.1251201263256263,0.001618149380305467,0.8130029061327315,0.3591352955170066,0.1251201263256192,0.001618149380305467,0.9788469870132717,0.34548244363797664,0.013331512743501861,0.0016613688478460675,0.9788469870132717,0.34548244363799085,0.013331512743501861,0.0016613688478459565,0.30499386899105574,0.8250671441374777,0.38913766751700507,0.0016898760945616154,0.30499386899105563,0.8250671441374635,0.38913766751700507,0.0016898760945617264
Bi2Te3H0.008,0.45550951171789944,0.3500515736817533,0.35714387248817303,0.0022722448379479676,0.45550951171789955,0.35005157368181017,0.35714387248817303,0.0022722448379479676,0.07392959549348954,0.973355110656243,0.7561066210757303,0.0025239592242969344,0.07392959549348954,0.9733551106562572,0.7561066210757375,0.0025239592242968234,0.9880765116472625,0.17643231360636946,0.010636675215572211,0.002438702739255616,0.9880765116472627,0.17643231360638367,0.010636675215572211,0.002438702739255727,0.8600310911658349,0.12083972738028592,0.08631547188302591,0.002350247120104898,0.8600310911658352,0.12083972738028592,0.08631547188302946,0.002350247120104787,0.9952045446161792,0.24889314762049253,0.02483705379202661,0.002528234828911402,0.9952045446161792,0.24889314762049253,0.024837053792033714,0.002528234828911291,0.0023239514552360063,0.8499562362439974,0.8341463588604086,0.0038482385408799002,0.0023239514552360063,0.8499562362438837,0.8341463588604086,0.0038482385408799002,0.0040866462309894595,0.7696205682312538,0.8870755899357539,0.44234204380660425,0.004086646230989461,0.7696205682312538,0.8870755899357541,0.4423420438066043,0.9918346917109737,0.14169639153483615,0.011939577289696857,0.002465802672811379,0.9918346917109737,0.14169639153482194,0.011939577289696857,0.002465802672811268,0.9863728638955007,0.33334047499698727,0.006605186770443083,0.0024899634252621983,0.9863728638955006,0.33334047499698727,0.006605186770443083,0.0024899634252624203,0.9889545481447884,0.40314125210806395,0.004421420535192677,0.0018629311902877976,0.9889545481447884,0.40314125210805685,0.004421420535192677,0.0018629311902879087,0.0022832504825124056,0.8219702658063426,0.8995959184557409,0.8753694207772758,0.0022832504825124056,0.8219702658063568,0.8995959184557412,0.8753694207772759,0.9964379861193005,0.17198577975920415,0.0011922684745755419,0.00247176621503864,0.9964379861193003,0.17198577975920415,0.0011922684745773182,0.00247176621503864,0.18852837177035303,0.7407620665522217,0.4591230241014941,0.0019520475826679817,0.18852837177035303,0.7407620665522217,0.4591230241014941,0.0019520475826680928,0.9370642425773862,0.2855343063910709,0.02098474657048044,0.0024166222308047436,0.9370642425773862,0.2855343063910709,0.020984746570478663,0.0024166222308047436,0.7916656829319892,0.18165283894686013,0.14436108058115948,0.0023264477556000918,0.7916656829319892,0.18165283894688855,0.14436108058116304,0.0023264477556002028,0.24452536796708668,0.6243600419039126,0.5167798338337342,0.003803181970393643,0.2445253679670868,0.6243600419039694,0.5167798338337342,0.003803181970393643,0.9969487079423769,0.28488714316455344,0.009242634684742512,0.0025975397072883766,0.9969487079423769,,0.009242634684744289,0.0025975397072883766,0.9969487079423769,0.28488714316455344,0.009242634684742512,0.0025975397072883766,0.9969487079423769,0.28488714316458186,0.009242634684744289,0.0025975397072883766,0.33488756421280996,0.6208379618236961,0.45775514091727487,0.002590902674969753,0.33488756421280985,0.6208379618236961,0.45775514091727487,0.0025909026749696418,0.2890255476016501,0.6485560787469353,0.5129991138085934,0.0025767468321016285,0.2890255476016501,0.6485560787468785,0.5129991138085934,0.0025767468321015174,0.2890255476016501,0.6485560787469353,0.5129991138085934,0.0025767468321016285,0.2890255476016501,0.6485560787468785,0.5129991138085934,0.0025767468321015174,0.48381447539365735,0.4754694676434781,0.2749891379317404,0.0025669593646204802,0.4838144753936574,0.4754694676434781,0.2749891379317386,0.0025669593646205913,0.5388050753794573,0.10899926311816444,0.32212164817975264,0.0021724404889031934,0.5388050753794571,0.10899926311816444,0.32212164817975264,0.0021724404889033044,0.9880765116472625,0.17643231360636946,0.010636675215572211,0.002438702739255616,0.9880765116472627,0.17643231360638367,0.010636675215572211,0.002438702739255727,0.9824308395629366,0.13659018369178,0.01599593290861101,0.0025243548472348998,0.9824308395629366,0.1365901836917658,0.01599593290861101,0.0025243548472348998,0.36280143616911015,0.46576895447668676,0.31178404821941896,0.004745153581134254,0.3628014361691101,0.46576895447668676,0.31178404821941896,0.004745153581134254,0.5808059343566541,0.5329591729270362,0.27793382006495193,0.0021662729283703497,0.5808059343566538,0.5329591729270646,0.2779338200649555,0.0021662729283702387,0.8131471231524523,0.17942793673222468,0.1542997890958162,0.002396212214766602,0.8131471231524521,0.17942793673222468,0.1542997890958162,0.002396212214766491,0.9788601445996201,0.17252972178712866,0.016208620697735654,0.002439859660958499,0.9788601445996201,0.17252972178714288,0.016208620697739207,0.002439859660958388,0.30552300071051175,0.8311741609416003,0.49074848909383206,0.0024828596615771303,0.30552300071051164,0.8311741609415719,0.4907484890938356,0.0024828596615771303
Bi2Te3H0.01,0.45594623515894417,0.32415195545564757,0.4297803537224638,0.003021026374227964,0.45594623515894406,0.32415195545564757,0.42978035372246737,0.003021026374228075,0.07466474624508801,0.9754192013087959,0.9085205075164708,0.00333607602227326,0.07466474624508779,0.9754192013087959,0.9085205075164637,0.00333607602227326,0.9880818698751728,0,0.011874588496812777,0.0032144650842073075,0.9880818698751725,0,0.011874588496812777,0.0032144650842074185,0.8601386392237547,0,0.10212893561622494,0.00311481725861662,0.8601386392237548,0,0.10212893561622849,0.00311481725861662,0.9952045446161792,0.24889314762049253,0.02483705379202661,0.003340990092351781,0.9952045446161792,0.24889314762049253,0.024837053792033714,0.003340990092351781,0.003098601940314749,1,1,0.004993815126093426,0.003098601940314749,1,1,0.004993815126093426,0.004887636883324725,0.9190912231087154,0.7879053328260799,0.49587831798904386,0.004887636883324727,0.9190912231087154,0.7879053328260797,0.49587831798904386,0.9918386282476293,0,0.012454796587407557,0.00325047957411595,0.9918386282476293,0,0.012454796587409334,0.0032504795741158388,0.9863810946564515,0.21558764793202556,0.007945930051874939,0.0032833098537677907,0.9863810946564514,0.21558764793202556,0.007945930051874939,0.0032833098537679017,0.9889609877696629,0.33280940048076246,0.004713621048834771,0.002458188501267,0.9889609877696629,0.33280940048076246,0.004713621048834771,0.002458188501267111,0.0030443339766832167,1,1,1,0.0030443339766832132,1,1.0000000000000002,1.0000000000000002,0.9964379920744038,0,0.0011936985231582042,0.0032575663260130394,0.9964379920744036,0,0.0011936985231599806,0.0032575663260130394,0.1885539361816212,0.7167730837432629,0.49147118566629544,0.0026015959808889377,0.1885539361816212,0.7167730837432629,0.49147118566629544,0.0026015959808890488,0.9371136826671006,0.20737224480862437,0.025187531307826916,0.0031963166743697036,0.9371136826671008,0.20737224480863858,0.02518753130782514,0.0031963166743697036,0.7918305412800395,0.045576779885237784,0.17288411994901054,0.0030866393778254952,0.7918305412800397,0.045576779885266205,0.1728841199490141,0.0030866393778254952,0.24511626060325742,0.6782007865450055,0.6197829400669939,0.004932381373952244,0.24511626060325742,0.6782007865450055,0.6197829400669939,0.004932381373952355,0.9969487079423769,0.28488714316455344,0.009242634684742512,0.0034237721881983374,0.9969487079423769,,0.009242634684744289,0.0034237721881983374,0.9969487079423769,0.28488714316455344,0.009242634684742512,0.0034237721881983374,0.9969487079423769,0.28488714316458186,0.009242634684744289,0.0034237721881983374,0.335414597388616,0.6301481172647527,0.5499054506514618,0.003419664646479803,0.3354145973886161,0.6301481172647527,0.5499054506514618,0.003419664646479803,0.2895871841676074,0.6585058367157899,0.6161073738839491,0.003401723965740455,0.2895871841676074,0.658505836715733,0.6161073738839491,0.003401723965740344,0.2895871841676074,0.6585058367157899,0.6161073738839491,0.003401723965740455,0.2895871841676074,0.658505836715733,0.6161073738839491,0.003401723965740344,0.48422895359979085,0.4813698381074971,0.33078496519815914,0.00338975083068227,0.4842289535997908,0.4813698381074971,0.3307849651981609,0.003389750830682381,0.5391718862627206,0,0.3871066480722831,0.0028957190787420872,0.5391718862627208,0,0.3871066480722831,0.0028957190787421982,0.9880818698751728,0,0.011874588496812777,0.0032144650842073075,0.9880818698751725,0,0.011874588496812777,0.0032144650842074185,0.982442231342892,0,0.0174891921820457,0.0033295367423940014,0.982442231342892,0,0.0174891921820457,0.0033295367423940014,0.3633054020710999,0.5159186914989107,0.3739631014950078,0.006109686165953865,0.36330540207109985,0.5159186914989391,0.373963101495006,0.006109686165953865,0.5811424320422118,0.48280506890515085,0.3346269847846699,0.0028873826151940563,0.5811424320422116,0.4828050689052077,0.33462698478467345,0.0028873826151939452,0.813291340172172,0,0.18253239562390178,0.0031731328607651488,0.8132913401721722,0,0.18253239562390178,0.0031731328607651488,0.978873302185969,0,0.01901333864988075,0.0032170568105963637,0.978873302185969,0,0.019013338649884304,0.0032170568105962527,0.3060521324299673,0.8372766021496858,0.5879012808314208,0.003275991738584727,0.3060521324299672,0.8372766021496716,0.5879012808314172,0.003275991738584727
Bi2Te3He0.002,0.47293906559189647,0.4214055123406979,0.11011619009117979,1.8337518051581014e-05,0.47293906559189636,0.4214055123406979,0.11011619009117624,1.8337518051692037e-05,0.032358356979317104,0.9698752451480743,0.25753165161768266,0.00011425157231159666,0.032358356979317104,0.9698752451480743,0.25753165161768266,0.00011425157231159666,0.9693629018927432,0.7575123081036566,0.010600168919228992,9.666587676671057e-05,0.969362901892743,0.7575123081036566,0.010600168919232544,9.666587676682159e-05,0.743978463743143,0.5334481699739229,0.05287359585559415,1.3740714386090147e-05,0.7439784637431429,0.5334481699739229,0.0528735958555977,1.3740714385979125e-05,0.9952045446161792,0.24889314762049253,0.02483705379202661,8.1223336509062e-05,0.9952045446161792,0.24889314762049253,0.024837053792033714,8.122333650895097e-05,0,0.39929227595177963,0.2722055655281963,0.00040952672129812573,0,0.39929227595177963,0.27220556552819986,0.00040952672129812573,4.2883713963931015e-06,0.33874782161888106,0.9997013902176821,0.43965313532037376,4.288371396393535e-06,0.33874782161888106,0.9997013902176823,0.43965313532037376,0.9969748418100364,0.7123644339500288,0.009661389598003112,0.9929368082386794,0.9969748418100361,0.7123644339500288,0.009661389598004888,0.9929368082386795,0.9941737193406159,0.6448381793086639,0.0010330879995024134,0.00010585736071555552,0.9941737193406158,0.6448381793086639,0.0010330879995024134,0.00010585736071577756,0.9903085407583371,0.6121239303029569,0.003431867120989196,7.20447720363726e-05,0.9903085407583371,0.6121239303029569,0.003431867120989196,7.204477203648363e-05,0.03731604281657287,0.24862912148124394,0.17978409390573713,0.07122545948341422,0.03731604281657287,0.24862912148124394,0.17978409390573735,0.07122545948341422,0.9964308610145247,0.704146023932914,0.00118933758901818,0.00010628189595718318,0.9964308610145246,0.7041460239329069,0.0011893375890217328,0.00010628189595718318,0.027550173035288037,0.8230947674329059,0.2484800162678411,0.05695454386652388,0.027550173035288037,0.8230947674329059,0.2484800162678411,0.0569545438665241,0.9780503921233258,0.47908517629316805,0.0036796386086184185,9.583947619962174e-05,0.9780503921233258,0.47908517629318226,0.003679638608616642,9.583947619973276e-05,0.8091937801922391,0.5818778141770338,0.04759199884675169,4.513864260990985e-05,0.8091937801922393,0.5818778141770338,0.047591998846755246,4.5138642610020874e-05,0,0.5270248370316608,0.27041949680247157,0.0020440215841233123,0,0.5270248370317177,0.2704194968024751,0.0020440215841232012,0.11006075139840676,0.3953778290027117,0.20717607199836685,0.0022196387841187937,0.11006075139840676,,0.20717607199836863,0.0022196387841186827,0.11006075139840676,0.3953778290027117,0.20717607199836685,0.0022196387841187937,0.11006075139840676,0.3953778290027401,0.20717607199836863,0.0022196387841186827,0.06554228372672666,0.6526575280223597,0.23859318745127567,0.0007261066581473186,0.06554228372672666,0.6526575280223312,0.23859318745127567,0.0007261066581473186,0.9958451658586587,0.608680893370547,0.01687739030003854,0.9935284146338021,0.9958451658586587,0.6086808933704901,0.01687739030003499,0.9935284146338017,0.9958451658586587,0.608680893370547,0.01687739030003854,0.9935284146338021,0.9958451658586587,0.6086808933704901,0.01687739030003499,0.9935284146338017,0.9969380864350095,0.45182261663882173,0.0064557501429103326,0.9935334278069999,0.9969380864350095,0.45182261663882173,0.006455750142912109,0.9935334278069997,0.444433433029191,0.47862601741888966,0.12832186182995997,5.306482293465642e-06,0.44443343302919125,0.47862601741888966,0.12832186182995997,5.306482293576664e-06,0.9693629018927432,0.7575123081036566,0.010600168919228992,9.666587676671057e-05,0.969362901892743,0.7575123081036566,0.010600168919232544,9.666587676682159e-05,0.9970252790973284,0.6861417813296242,0.009322986971822544,0.9932530614094304,0.9970252790973284,0.68614178132961,0.009322986971820768,0.9932530614094304,0,0.41193238329631754,0.27613508561374545,0.012732482774758469,0,0.41193238329634596,0.27613508561374545,0.012732482774758469,0.8543977057578707,0.5868290577699895,0.03688056508768156,5.776238103893938e-05,0.8543977057578709,0.5868290577700179,0.03688056508768156,5.776238103893938e-05,0.699866101155646,0.769814526925785,0.08520021288107671,3.222738980934725e-05,0.6998661011556457,0.7698145269258134,0.08520021288107671,3.222738980934725e-05,0.9633710723661426,0.7218249129006722,0.010357063067537808,9.478318435396371e-05,0.9633710723661426,0.7218249129006722,0.010357063067541361,9.478318435385269e-05,0.9595668719791498,0.6446949477769692,0.030611077964064037,9.307840290018188e-05,0.9595668719791497,0.6446949477769692,0.030611077964060485,9.30784029002929e-05
